type_x,name,name_ext,path,folder,label_name,label_name_ext,label_path,polygon_count,type_y,soft_area,hard_area,total_area
image,12027192701,12027192701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027192701.jpg,SEAVIEW_PAC_AUS,12027192701,12027192701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027192701.txt,30,hard-only,0.0,0.13438008184650013,0.13438008184650013
image,12027192801,12027192801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027192801.jpg,SEAVIEW_PAC_AUS,12027192801,12027192801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027192801.txt,36,hard-only,0.0,0.27159365250400047,0.27159365250400047
image,12027192901,12027192901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027192901.jpg,SEAVIEW_PAC_AUS,12027192901,12027192901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027192901.txt,35,hard-only,0.0,0.22112379033350024,0.22112379033350024
image,12027193001,12027193001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193001.jpg,SEAVIEW_PAC_AUS,12027193001,12027193001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193001.txt,22,mixed,0.003796413673999993,0.05224932643350016,0.05604574010750015
image,12027193101,12027193101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193101.jpg,SEAVIEW_PAC_AUS,12027193101,12027193101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193101.txt,37,hard-only,0.0,0.21352143516899993,0.21352143516899993
image,12027193201,12027193201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193201.jpg,SEAVIEW_PAC_AUS,12027193201,12027193201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193201.txt,37,hard-only,0.0,0.22132380427099993,0.22132380427099993
image,12027193301,12027193301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193301.jpg,SEAVIEW_PAC_AUS,12027193301,12027193301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193301.txt,30,hard-only,0.0,0.32897431637500063,0.32897431637500063
image,12027193401,12027193401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193401.jpg,SEAVIEW_PAC_AUS,12027193401,12027193401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193401.txt,33,hard-only,0.0,0.21674190375100014,0.21674190375100014
image,12027193501,12027193501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193501.jpg,SEAVIEW_PAC_AUS,12027193501,12027193501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193501.txt,23,hard-only,0.0,0.1170528988689998,0.1170528988689998
image,12027193601,12027193601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193601.jpg,SEAVIEW_PAC_AUS,12027193601,12027193601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193601.txt,30,hard-only,0.0,0.20978421800599975,0.20978421800599975
image,12027193701,12027193701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193701.jpg,SEAVIEW_PAC_AUS,12027193701,12027193701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193701.txt,17,mixed,0.004450603234999989,0.15490862583200024,0.15935922906700023
image,12027193801,12027193801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193801.jpg,SEAVIEW_PAC_AUS,12027193801,12027193801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193801.txt,33,hard-only,0.0,0.17033919313199977,0.17033919313199977
image,12027193901,12027193901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027193901.jpg,SEAVIEW_PAC_AUS,12027193901,12027193901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027193901.txt,46,hard-only,0.0,0.2783144172665001,0.2783144172665001
image,12027194001,12027194001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027194001.jpg,SEAVIEW_PAC_AUS,12027194001,12027194001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027194001.txt,47,hard-only,0.0,0.24686622540299988,0.24686622540299988
image,12027194101,12027194101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027194101.jpg,SEAVIEW_PAC_AUS,12027194101,12027194101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027194101.txt,52,hard-only,0.0,0.15286015378350012,0.15286015378350012
image,12027194201,12027194201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027194201.jpg,SEAVIEW_PAC_AUS,12027194201,12027194201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027194201.txt,68,hard-only,0.0,0.10627501420250032,0.10627501420250032
image,12027221501,12027221501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027221501.jpg,SEAVIEW_PAC_AUS,12027221501,12027221501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027221501.txt,57,mixed,0.08397950931699988,0.1929830582,0.2769625675169999
image,12027221601,12027221601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027221601.jpg,SEAVIEW_PAC_AUS,12027221601,12027221601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027221601.txt,39,hard-only,0.0,0.2567065281024993,0.2567065281024993
image,12027221701,12027221701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027221701.jpg,SEAVIEW_PAC_AUS,12027221701,12027221701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027221701.txt,49,hard-only,0.0,0.17154814324850007,0.17154814324850007
image,12027221801,12027221801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027221801.jpg,SEAVIEW_PAC_AUS,12027221801,12027221801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027221801.txt,65,mixed,0.0633317991399999,0.20762125590149993,0.2709530550414998
image,12027221901,12027221901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027221901.jpg,SEAVIEW_PAC_AUS,12027221901,12027221901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027221901.txt,58,hard-only,0.0,0.3458246067544998,0.3458246067544998
image,12027222101,12027222101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222101.jpg,SEAVIEW_PAC_AUS,12027222101,12027222101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222101.txt,59,mixed,0.06018716632250012,0.1718004158765002,0.23198758219900031
image,12027222401,12027222401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222401.jpg,SEAVIEW_PAC_AUS,12027222401,12027222401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222401.txt,42,hard-only,0.0,0.20692717715300013,0.20692717715300013
image,12027222501,12027222501.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222501.jpg,SEAVIEW_PAC_AUS,12027222501,12027222501.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222501.txt,37,hard-only,0.0,0.22651446049700044,0.22651446049700044
image,12027222601,12027222601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222601.jpg,SEAVIEW_PAC_AUS,12027222601,12027222601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222601.txt,49,mixed,0.010489917276000033,0.2779692569574995,0.28845917423349954
image,12027222701,12027222701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222701.jpg,SEAVIEW_PAC_AUS,12027222701,12027222701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222701.txt,71,hard-only,0.0,0.24276076960350004,0.24276076960350004
image,12027222801,12027222801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222801.jpg,SEAVIEW_PAC_AUS,12027222801,12027222801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222801.txt,63,hard-only,0.0,0.17074073644600063,0.17074073644600063
image,12027222901,12027222901.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027222901.jpg,SEAVIEW_PAC_AUS,12027222901,12027222901.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027222901.txt,43,hard-only,0.0,0.26481356607950046,0.26481356607950046
image,12027223101,12027223101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027223101.jpg,SEAVIEW_PAC_AUS,12027223101,12027223101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027223101.txt,8,hard-only,0.0,0.02608245136900015,0.02608245136900015
image,12027223201,12027223201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\12027223201.jpg,SEAVIEW_PAC_AUS,12027223201,12027223201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\12027223201.txt,8,hard-only,0.0,0.03423812128449974,0.03423812128449974
image,15006014701,15006014701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006014701.jpg,SEAVIEW_PAC_AUS,15006014701,15006014701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006014701.txt,42,hard-only,0.0,0.3411840486655,0.3411840486655
image,15006014801,15006014801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006014801.jpg,SEAVIEW_PAC_AUS,15006014801,15006014801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006014801.txt,40,hard-only,0.0,0.41222498556050036,0.41222498556050036
image,15006016001,15006016001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006016001.jpg,SEAVIEW_PAC_AUS,15006016001,15006016001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006016001.txt,37,hard-only,0.0,0.3261076785949999,0.3261076785949999
image,15006017201,15006017201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006017201.jpg,SEAVIEW_PAC_AUS,15006017201,15006017201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006017201.txt,92,hard-only,0.0,0.31756237818650046,0.31756237818650046
image,15006019701,15006019701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006019701.jpg,SEAVIEW_PAC_AUS,15006019701,15006019701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006019701.txt,40,hard-only,0.0,0.3053472861904999,0.3053472861904999
image,15006022401,15006022401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006022401.jpg,SEAVIEW_PAC_AUS,15006022401,15006022401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006022401.txt,77,hard-only,0.0,0.4197129275620005,0.4197129275620005
image,15006026001,15006026001.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006026001.jpg,SEAVIEW_PAC_AUS,15006026001,15006026001.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006026001.txt,80,hard-only,0.0,0.5286683644960001,0.5286683644960001
image,15006026301,15006026301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006026301.jpg,SEAVIEW_PAC_AUS,15006026301,15006026301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006026301.txt,66,hard-only,0.0,0.5065997096334994,0.5065997096334994
image,15006064701,15006064701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006064701.jpg,SEAVIEW_PAC_AUS,15006064701,15006064701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006064701.txt,55,hard-only,0.0,0.4146019204889998,0.4146019204889998
image,15006067601,15006067601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006067601.jpg,SEAVIEW_PAC_AUS,15006067601,15006067601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006067601.txt,42,hard-only,0.0,0.43306144073249986,0.43306144073249986
image,15006073201,15006073201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006073201.jpg,SEAVIEW_PAC_AUS,15006073201,15006073201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006073201.txt,40,hard-only,0.0,0.48476959293250094,0.48476959293250094
image,15006075401,15006075401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006075401.jpg,SEAVIEW_PAC_AUS,15006075401,15006075401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006075401.txt,75,hard-only,0.0,0.5134923047085003,0.5134923047085003
image,15006085101,15006085101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006085101.jpg,SEAVIEW_PAC_AUS,15006085101,15006085101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006085101.txt,39,hard-only,0.0,0.4041534571379997,0.4041534571379997
image,15006087101,15006087101.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006087101.jpg,SEAVIEW_PAC_AUS,15006087101,15006087101.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006087101.txt,62,hard-only,0.0,0.4530540626459993,0.4530540626459993
image,15006087801,15006087801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15006087801.jpg,SEAVIEW_PAC_AUS,15006087801,15006087801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15006087801.txt,47,hard-only,0.0,0.40380546815600055,0.40380546815600055
image,15007185302,15007185302.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15007185302.jpg,SEAVIEW_PAC_AUS,15007185302,15007185302.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15007185302.txt,55,hard-only,0.0,0.3868639813135004,0.3868639813135004
image,15007188301,15007188301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15007188301.jpg,SEAVIEW_PAC_AUS,15007188301,15007188301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15007188301.txt,40,hard-only,0.0,0.531548914051,0.531548914051
image,15007190002,15007190002.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15007190002.jpg,SEAVIEW_PAC_AUS,15007190002,15007190002.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15007190002.txt,57,hard-only,0.0,0.5489903207200005,0.5489903207200005
image,15007190302,15007190302.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15007190302.jpg,SEAVIEW_PAC_AUS,15007190302,15007190302.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15007190302.txt,54,hard-only,0.0,0.4879697063919995,0.4879697063919995
image,15015002701,15015002701.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015002701.jpg,SEAVIEW_PAC_AUS,15015002701,15015002701.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015002701.txt,40,hard-only,0.0,0.34700641051950015,0.34700641051950015
image,15015011201,15015011201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015011201.jpg,SEAVIEW_PAC_AUS,15015011201,15015011201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015011201.txt,50,hard-only,0.0,0.38511041595250084,0.38511041595250084
image,15015020401,15015020401.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015020401.jpg,SEAVIEW_PAC_AUS,15015020401,15015020401.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015020401.txt,39,hard-only,0.0,0.32693200590799976,0.32693200590799976
image,15015045801,15015045801.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015045801.jpg,SEAVIEW_PAC_AUS,15015045801,15015045801.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015045801.txt,44,hard-only,0.0,0.39110902175149986,0.39110902175149986
image,15015048301,15015048301.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015048301.jpg,SEAVIEW_PAC_AUS,15015048301,15015048301.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015048301.txt,65,hard-only,0.0,0.46108753602200003,0.46108753602200003
image,15015050201,15015050201.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015050201.jpg,SEAVIEW_PAC_AUS,15015050201,15015050201.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015050201.txt,62,hard-only,0.0,0.4596704000769995,0.4596704000769995
image,15015051601,15015051601.jpg,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\images\15015051601.jpg,SEAVIEW_PAC_AUS,15015051601,15015051601.txt,C:\Users\20233416\Documents\DC1\Cap_coral_reefs\New_version_of_the_project\website\benthic_datasets\mask_labels\reef_support\SEAVIEW_PAC_AUS\labels\15015051601.txt,58,hard-only,0.0,0.43105404620449894,0.43105404620449894
